Load,Displacement,Accelerometer
-14.805970191955565,0.0077574667520821095,0.15997688472270966
-14.866729736328125,0.007955515757203102,0.14883562922477722
-14.967196464538574,0.008331140503287315,0.17887312173843384
-15.1294584274292,0.0077871205285191545,0.12198768556118013
-15.055364608764648,0.0075336783193051815,0.2716853618621826
-14.984722137451172,0.0072369398549199096,0.3817780613899231
-15.047234535217285,0.00719610508531332,0.1859685182571411
-15.059405326843262,0.0076491101644933215,0.21168109774589536
-14.78622341156006,0.006908148061484098,0.3759711086750031
-14.946576118469238,0.007276651915162802,0.4468672275543213
-14.88027572631836,0.007651576306670905,0.3209261894226074
-15.004534721374512,0.007167836651206017,0.2810124754905701
-15.089207649230955,0.007468010298907756,0.17400677502155304
-15.08221435546875,0.00787619035691023,0.2084665149450302
-14.961050987243652,0.007524683605879545,0.3979102373123169
-15.016308784484865,0.007256580051034689,0.2250589579343796
-14.866276741027832,0.0073133627884089955,0.15540805459022522
-14.80704116821289,0.007682796102017164,0.2661353349685669
-14.811930656433105,0.008279387839138508,0.178489550948143
-14.92895793914795,0.007842585444450378,0.12207162380218504
-15.03515625,0.007984100840985775,0.09583472460508348
-15.06406021118164,0.007463841699063778,0.11272428929805756
-15.13289737701416,0.008011335507035255,0.03971179947257042
-14.998116493225098,0.0074369250796735295,0.19606225192546844
-14.963784217834473,0.0071918792091310016,0.2308682203292847
-14.956015586853027,0.007578221615403891,0.27372038364410395
-14.836282730102539,0.007053719833493233,0.1910139620304108
-14.998555183410645,0.007239686790853739,0.1216505840420723
-15.009132385253904,0.00725131668150425,0.019667604938149445
-15.087038040161133,0.00703215878456831,0.07736878097057343
-15.029946327209473,0.006935213692486286,-0.045879065990448
-15.019763946533205,0.007008933462202549,0.039025481790304184
-14.869510650634766,0.0077174403704702845,0.07617264986038208
-14.941505432128904,0.007829981856048105,-0.006258356384932996
-14.949328422546387,0.00796280987560749,-0.04103261977434158
-14.812007904052734,0.008104592561721802,0.00046280433889478445
-14.913976669311525,0.007833598181605339,-0.02543372847139836
-15.129865646362305,0.00785996578633785,0.022763386368751533
-15.116360664367676,0.007412835489958525,-0.008573366329073906
-14.893479347229006,0.007468980271369219,-0.07121746987104416
-14.959644317626953,0.007526474539190532,-0.19553986191749573
-14.95952606201172,0.0073546706698834905,0.0337567999958992
-14.913101196289062,0.007460065186023712,0.1883604675531388
-14.93894100189209,0.007160900160670281,0.0005733119323849678
-14.949947357177734,0.007202346809208394,0.014839967712759972
-15.049312591552734,0.00719395698979497,0.29764610528945923
-14.8624906539917,0.007238634396344423,0.2418002933263779
-14.897191047668455,0.007419570814818144,0.22398799657821647
-14.926580429077148,0.007288368884474039,0.2655622363090515
-15.01354694366455,0.00743334786966443,0.1847940981388092
-14.757994651794435,0.008033503778278828,0.18130803108215326
-14.785622596740724,0.007605553604662418,0.20238688588142395
-14.970263481140135,0.00750079657882452,0.1194382980465889
-14.873130798339846,0.007750057615339756,0.31122034788131714
-14.980623245239258,0.007237162906676531,0.3577708601951599
-15.100626945495605,0.00699219387024641,0.12296871095895767
-15.04000473022461,0.007204161025583744,0.1531013399362564
-14.989891052246096,0.007297358475625516,0.1791389435529709
-14.967894554138185,0.006826001685112715,0.13422416150569916
-14.899516105651855,0.006644438020884991,0.08451535552740097
-15.013315200805664,0.007201175671070814,0.22328351438045504
-14.982375144958494,0.0072942106053233155,0.14604344964027405
-14.952319145202635,0.007212627679109573,0.12536698579788208
-15.052282333374025,0.007210824638605119,0.13437850773334506
-14.961590766906738,0.007281426340341569,0.09772251546382904
-14.899386405944824,0.007249552756547928,0.08592291921377182
-14.91771411895752,0.007074438501149416,0.17017266154289246
-14.940694808959961,0.007039969321340322,0.18433356285095207
-15.054070472717285,0.0075530544854700565,0.15197071433067322
-15.189284324645994,0.007740065921097994,0.1757442057132721
-14.945673942565918,0.007750406861305238,0.18538975715637207
-14.96465301513672,0.007229412905871869,0.12600275874137878
-15.009732246398926,0.007298804819583894,0.07917372137308121
-15.06127643585205,0.007171361241489649,0.17598335444927216
-15.176685333251953,0.007870674133300781,0.20987240970134727
-15.040963172912598,0.007846690714359283,0.17683447897434235
-15.033278465270994,0.0071188840083777905,0.16537195444107056
-14.993290901184082,0.007013897877186537,0.02332667820155621
-15.065430641174315,0.00771050713956356,0.07065877318382263
-15.02431583404541,0.007008037529885769,0.08230404555797577
-14.939079284667967,0.0072006029076874265,0.11808116734027865
-14.873249053955078,0.007482226472347975,0.07748772203922273
-15.122650146484375,0.007400845643132925,0.004875348415225743
-15.000395774841307,0.007012287620455028,-0.0082225501537323
-14.962347984313965,0.00749586895108223,0.05223894864320755
-14.930764198303224,0.0073486813344061375,0.1286483258008957
-15.032563209533693,0.007416974287480116,0.06835053116083145
-15.086989402770994,0.007334593683481214,0.006405485793948174
-15.006396293640135,0.00733143324032426,0.02566106989979744
-14.927806854248047,0.007021146826446056,-0.03626224398612976
-14.96389389038086,0.006702749524265528,0.062115948647260666
-14.98727321624756,0.007257286459207535,0.14843381941318512
-15.028076171875,0.007981816306710243,0.0667644590139389
-14.879694938659668,0.008233807049691677,0.10318173468112946
-14.906270027160645,0.008257704786956309,0.03428567945957184
-15.06614875793457,0.007420588284730911,0.12703923881053925
-15.005084037780762,0.007144172210246325,0.12679524719715118
-14.983330726623535,0.0070319934748113155,0.09619405120611192
-15.102078437805176,0.0072053633630275735,0.026291811838746067
-15.174962997436525,0.007119439076632261,0.017441997304558754
-15.150742530822756,0.006638300139456986,0.07541318237781525
-15.136186599731445,0.0070630027912557125,0.11307750642299652
-15.060904502868652,0.007350415457040071,-0.03388888016343117
-15.04588222503662,0.007179884240031242,0.10742390900850296
-15.062895774841307,0.0069568888284266,0.19998091459274286
-15.058212280273438,0.007174087222665548,0.09642880409955976
-14.96642017364502,0.007285458035767078,0.09679021686315536
-15.022637367248535,0.007158227264881134,-0.004922124557197094
-15.139242172241213,0.007160059176385404,0.16129174828529358
-15.17412281036377,0.0074900067411363125,0.24053993821144104
-15.038580894470215,0.008058249019086361,0.13526485860347748
-14.973626136779785,0.007905609905719757,0.2484966218471527
-15.0802583694458,0.008007624186575413,0.13594666123390198
-15.043670654296875,0.007875432260334492,0.02453383058309555
-15.012956619262695,0.007670785766094923,0.2608128488063812
-15.007284164428713,0.007574170362204312,0.2501915693283081
-15.035964012145994,0.007437663618475199,0.21666912734508514
-15.067593574523926,0.007467566989362241,0.21694080531597126
-15.08436107635498,0.007530732080340386,0.1977093517780304
-15.01459503173828,0.007123088464140892,0.22541683912277224
-15.122431755065918,0.007369393017143011,0.33035027980804443
-15.070605278015135,0.007577720098197459,0.22748398780822754
-15.056633949279785,0.006806743796914816,0.11104338616132736
-14.988229751586914,0.00657555041834712,0.12024924159049988
-14.967330932617188,0.007103314623236656,0.08163439482450485
-15.116867065429688,0.00750042125582695,0.10781300812959672
-15.087139129638672,0.007264484651386738,0.06280191987752914
-14.991631507873535,0.007218254264444113,0.06250578165054321
-14.837406158447266,0.00735912611708045,-0.0436839796602726
-15.016499519348145,0.007363447919487953,0.21385884284973145
-15.151674270629885,0.006800319999456407,0.260673463344574
-15.13717269897461,0.006502201780676843,0.1632223278284073
-15.016016960144045,0.006506145931780338,0.08179277926683426
-15.048908233642578,0.007154724095016719,0.11076829582452774
-14.984399795532227,0.00728137046098709,0.09475992619991302
-14.965765953063965,0.006881285458803178,0.16416144371032715
-14.877608299255373,0.006885329727083446,0.11177148669958116
-14.935958862304688,0.0073689729906618595,0.10464315116405487
-15.053516387939453,0.007451239041984081,-0.042727097868919366
-15.016352653503418,0.007028037682175636,0.032104190438985825
-14.989968299865724,0.007125003729015589,0.042330022901296616
-15.028030395507812,0.007287665735930204,0.05911552160978317
-15.231011390686035,0.007650201674550772,0.003827173030003905
-15.215747833251953,0.007822823710739613,-0.003086569486185909
-15.056634902954102,0.007663065101951361,-0.11400865763425827
-15.005605697631836,0.007698733359575272,0.02563734725117684
-15.151244163513185,0.007457062136381864,0.11294910311698915
-14.973917007446287,0.006912797223776579,-0.005894684698432684
-14.971851348876953,0.006941677536815405,0.0272687915712595
-15.068731307983398,0.007216190453618766,0.02994169294834137
-15.064064025878904,0.007248678710311651,-0.012529626488685608
-15.065664291381836,0.007100756745785475,0.09791181981563568
-15.123845100402832,0.006522014271467924,0.007313900627195834
-15.03636360168457,0.007238391321152449,-0.020417172461748127
-15.007866859436035,0.007385246455669403,0.060209453105926514
-15.121451377868652,0.006751988083124161,0.07791317999362946
-15.067112922668455,0.006406721659004688,0.0630703866481781
-14.941520690917967,0.0071943229995667934,0.10422498732805252
-14.95513153076172,0.007064367644488812,0.16031469404697418
-15.03418254852295,0.007334743160754442,0.18493813276290894
-15.002683639526367,0.007429849822074175,0.2045182436704636
-14.853273391723633,0.00779435597360134,0.14630945026874542
-14.88071060180664,0.007758642081171273,0.16636531054973602
-15.143773078918455,0.007388690020889044,0.19994613528251648
-15.01305866241455,0.007395552005618811,0.15402618050575256
-15.05252456665039,0.007096058689057827,0.004435893148183823
-15.12392807006836,0.007274158298969269,0.12446301430463792
-15.108600616455078,0.007500721607357263,0.26240360736846924
-15.114047050476074,0.006971082184463739,0.21758386492729187
-15.124150276184082,0.007325071841478349,0.2446686029434204
-15.191795349121096,0.007733385078608991,0.1935439109802246
-15.031543731689453,0.0076802074909210205,0.16946974396705627
-14.925999641418455,0.007805964909493923,0.11673396825790405
-15.054325103759766,0.007733488921076059,0.14987199008464813
-15.111802101135256,0.008145428262650967,0.15492944419384005
-15.084966659545898,0.007947821170091629,0.0877470076084137
-15.03643035888672,0.007482490502297878,0.08686944842338562
-15.173770904541016,0.00749349733814597,0.06744343787431717
-15.22476863861084,0.007373551372438668,0.17472894489765167
-15.187477111816404,0.006658492609858513,0.2765983045101166
-15.07432746887207,0.007010079920291901,0.20302408933639526
-15.040452003479006,0.007159845437854528,0.2257987856864929
-15.160405158996582,0.007033211179077625,0.12313377857208252
-15.131131172180176,0.007037924602627755,0.003917995374649763
-15.132718086242676,0.00750164408236742,0.012078798376023771
-15.23204517364502,0.007889286614954472,0.09419189393520357
-15.22410488128662,0.007170061115175486,0.11070374399423599
-15.14267349243164,0.00715412013232708,0.09383996576070787
-15.103128433227539,0.007909690029919147,-0.06667787581682205
-14.992907524108887,0.007606325671076775,0.09787605702877043
-15.009403228759766,0.007396930363029242,0.08124047517776489
-15.158202171325685,0.007706758100539445,0.184591144323349
-15.08621883392334,0.007243550848215818,0.1419726014137268
-15.08293628692627,0.0072575099766254425,0.04830773174762727
-15.02433967590332,0.007644335739314556,0.04646039381623268
-15.053747177124025,0.007636573165655136,0.09994325786828996
-15.043779373168945,0.007587761618196964,0.1912272870540619
-14.959543228149414,0.007582611404359341,0.11704759299755095
-15.095434188842773,0.0075735580176115045,-0.03702230378985405
-15.276455879211426,0.007498558145016431,0.0780467540025711
-15.275348663330078,0.007431779522448778,0.08328637480735779
-15.11882495880127,0.0070313639007508755,-0.01363668404519558
-15.09855842590332,0.007251205388456583,0.026139674708247185
-15.129488945007324,0.007642589509487151,-0.009848792105913162
-14.969979286193848,0.0070592984557151794,-0.13555021584033966
-14.97433853149414,0.0069598713889718064,-0.1261904090642929
-15.108927726745605,0.007134240586310625,0.005054585635662079
-15.077604293823242,0.007700428366661072,0.14220348000526428
-15.06867218017578,0.007291981950402259,-0.04309538006782532
-15.211039543151855,0.0070477225817739955,-0.07035823911428453
-15.081015586853027,0.0072011761367321014,0.17944452166557312
-15.027942657470705,0.0070701269432902345,0.062359519302845
-15.081517219543455,0.006507174577564001,0.054562974721193314
-15.063150405883787,0.006964659783989191,0.1048455759882927
-15.070405006408693,0.00747687602415681,0.01806583255529404
-15.14402961730957,0.007134998682886362,0.11697513610124588
-15.152629852294922,0.007092979270964861,0.05765774846076965
-15.04184341430664,0.007184217683970928,0.06825019419193268
-15.224297523498535,0.007039858028292656,0.14878076314926147
-15.22589111328125,0.007267993409186602,0.17523500323295593
-15.103123664855955,0.007008390501141547,0.18896622955799106
-15.11216926574707,0.007248731330037117,0.14194491505622864
-15.12786102294922,0.007726100739091635,0.1153598576784134
-15.079578399658205,0.007654584944248199,0.07654427736997604
-14.969037055969238,0.007585959509015082,0.11765729635953905
-15.073363304138185,0.00732023362070322,0.1968257278203964
-15.10719394683838,0.007418849039822817,0.08422573655843735
-15.041389465332033,0.007617190945893527,0.1707230806350708
-14.95052433013916,0.0067995511926710606,0.23159535229206085
-14.949942588806152,0.0065945242531597606,0.12413489073514936
-15.114489555358887,0.006980307400226593,0.22812844812870026
-15.089913368225098,0.007193312980234624,0.21107247471809387
-15.06832790374756,0.006869560573250054,0.1774618923664093
-15.117640495300293,0.0067343772388994685,0.2536478340625763
-15.13277816772461,0.006843445356935264,0.12055298686027527
-15.227584838867188,0.007002961356192827,0.012180190533399582
-15.157296180725098,0.007484239060431719,0.19704903662204745
-15.096105575561525,0.007292039692401886,0.12898190319538114
-15.212190628051758,0.007313757669180632,0.178961381316185
-15.071434020996096,0.006895890925079584,0.21506573259830475
-15.116867065429688,0.006904464680701493,0.12787963449954987
-15.06297206878662,0.0070091402158141145,0.2511800527572632
-14.94266128540039,0.007783611305058002,0.176402747631073
-15.009454727172852,0.007489111740142106,0.14770260453224182
-14.95628833770752,0.007205946370959281,0.17069929838180542
-15.001734733581545,0.007555502001196145,0.1326301246881485
-15.1242094039917,0.007618908770382404,0.15844273567199707
-14.998005867004395,0.006956169381737709,0.2368306815624237
-15.101495742797852,0.007377596106380223,0.18018846213817605
-15.169699668884276,0.006772659718990326,0.13762956857681274
-15.03246021270752,0.006869981531053782,0.21822576224803925
-15.163402557373047,0.007148756179958581,0.2715074717998505
-15.138221740722654,0.007740393746644258,0.18706876039505005
-15.1158447265625,0.007611151318997146,0.016500147059559822
-15.033402442932127,0.007807153742760421,0.06933664530515671
-15.094096183776855,0.007691224105656147,0.03357541933655739
-15.098907470703125,0.007653973065316676,0.1514948606491089
-15.252215385437012,0.0071832616813480845,0.10019475221633913
-15.240497589111328,0.007007035426795483,-0.011608335189521313
-15.19707489013672,0.006876484956592321,0.174986332654953
-15.084575653076172,0.007236592937260865,0.18978771567344666
-15.1484956741333,0.007787197828292847,0.08867760002613068
-15.12113094329834,0.0073500731959939,-0.02845679596066475
-14.993587493896484,0.007046399638056755,0.035948578268289566
-15.036270141601562,0.0067654987797141075,-0.07570332288742065
-15.144624710083008,0.006679822690784931,-0.04720919579267502
-14.975723266601562,0.006853020284324884,-0.015806468203663826
-14.880240440368652,0.007329067215323448,-0.004095579031854868
-15.072421073913574,0.007485566195100545,-0.031129641458392143
-15.12217617034912,0.007221854757517576,-0.02140467800199985
-15.074705123901367,0.007615205366164445,-0.05523611977696419
-15.146531105041506,0.007838714867830276,-0.10518109053373337
-15.152703285217285,0.007623529061675072,0.02921448647975922
-15.098883628845215,0.007427097298204899,-0.13821375370025635
-15.191774368286133,0.0074889929965138435,0.02028401382267475
-15.226061820983887,0.007126842625439167,0.04058072715997696
-15.171497344970705,0.007074730936437845,0.16199228167533875
-15.075810432434082,0.007161060348153114,0.2591916620731354
-15.051729202270508,0.006895184982568026,0.1210164725780487
-15.130924224853516,0.006796461995691061,0.010793715715408323
-15.165529251098633,0.0069530317559838295,0.003440462751314044
-15.086925506591795,0.0071898926980793485,0.11743782460689545
-15.161930084228516,0.007365761324763298,0.1202111914753914
-15.150912284851074,0.00747536262497306,0.2500748038291931
-15.19151782989502,0.0076610748656094066,0.18629565834999084
-15.187567710876465,0.00752794137224555,0.12350092828273773
-15.167757034301758,0.007233277428895234,0.011851847171783449
-15.148530960083008,0.007174245547503233,0.18729643523693085
-14.98107624053955,0.007348886691033841,0.24743978679180145
-15.078147888183596,0.007862795144319534,0.10836581885814668
-15.096351623535154,0.008060439489781857,-0.05066012591123581
-15.163942337036133,0.007938800379633905,0.06868718564510345
-15.036518096923828,0.008093127049505709,0.11063584685325624
-14.97425365447998,0.007949464954435825,0.19414390623569489
-15.212214469909668,0.007445415481925011,0.24943989515304565
-15.109643936157227,0.006661950144916773,0.2141472101211548
-15.132623672485352,0.006811917759478092,0.15140944719314575
-15.076565742492676,0.007192082703113556,0.2754747271537781
-15.288951873779295,0.007423922419548035,-0.01398073323071003
-15.318285942077635,0.007920216768980026,0.051829028874635696
-15.248220443725586,0.007573646027594805,0.17572273313999176
-15.181435585021973,0.0069653638638556,0.13349886238574982
-15.099595069885256,0.007284736726433039,0.12572605907917025
-15.066184997558596,0.007577978540211916,0.15308278799057007
-15.12646484375,0.007365637458860873,0.15978999435901642
-15.123618125915527,0.007217301521450281,-0.017123760655522346
-15.112801551818848,0.008104030974209309,0.1730162799358368
-15.13561725616455,0.008202084340155125,0.1508030742406845
-15.185773849487305,0.0077281505800783626,0.2129876762628556
-15.156768798828125,0.0072212773375213155,0.10635419934988022
-15.017632484436035,0.007511628791689874,0.15231527388095856
-15.161018371582033,0.007049197796732187,0.19793915748596191
-15.232049942016602,0.007087873760610819,0.17045724391937256
-15.326565742492676,0.007317480165511371,0.23328232765197754
-15.26613998413086,0.0069236005656421185,0.28995761275291443
-15.176186561584473,0.0071792760863900185,0.2549716532230377
-15.018424034118652,0.007127563934773206,0.1646837592124939
-15.115386009216307,0.007237944286316633,0.2085648030042649
-14.996922492980955,0.00767174270004034,0.18852107226848602
-15.095319747924805,0.0076993610709905624,-0.003755585523322225
-15.213506698608398,0.00784621760249138,0.10390111058950424
-15.229464530944824,0.0074028647504746905,0.1262614130973816
-15.22928524017334,0.006872562691569328,0.19903331995010376
-15.212767601013185,0.006939899642020464,0.16064850986003876
-15.056464195251465,0.007359453942626716,0.20099692046642306
-15.068857192993164,0.007741502020508052,0.18122822046279907
-15.17441463470459,0.007141390349715948,0.17030014097690582
-15.046510696411133,0.007187513168901205,0.07781307399272919
-15.020106315612793,0.00728515349328518,0.01369435992091894
-15.127942085266113,0.007354484405368566,-0.02738163247704506
-15.178664207458494,0.0076123070903122425,0.0020425417460501194
-15.220088958740234,0.0073041464202106,0.05326869711279869
-15.127857208251953,0.007366129662841558,0.1865717321634293
-15.258959770202635,0.007312127389013767,0.10247305780649184
-15.307594299316404,0.007335115689784286,-0.009009920060634613
-15.16225814819336,0.007291689049452544,-0.04211436957120896
-15.150156021118164,0.007180440239608288,0.043831270188093185
-15.252976417541506,0.007806695066392422,0.18752403557300568
-15.321159362792967,0.0075052655301988125,0.02143896371126175
-15.159219741821287,0.0074416622519493094,0.1672343760728836
-15.182894706726074,0.007788064423948526,0.13159039616584778
-15.084210395812988,0.007814141921699047,0.03302506357431412
-15.135713577270508,0.007635914254933596,0.042215656489133835
-15.219731330871582,0.007363334763795137,0.07828611880540848
-15.147812843322756,0.007761929649859667,0.07875597476959229
-15.144401550292967,0.007988065481185913,0.15863804519176486
-15.249980926513672,0.008613290265202522,-0.06628106534481049
-15.245390892028807,0.008297452703118324,-0.017934113740921017
-15.354434967041016,0.007910037413239479,0.12365242093801496
-15.100860595703125,0.0074495868757367125,0.02653028629720211
-15.015286445617676,0.0075284247286617765,0.01693588867783546
-15.11663818359375,0.00732819503173232,-0.08917613327503204
-15.13304328918457,0.007520035840570927,-0.08170849084854126
-15.080633163452148,0.00735219195485115,0.1470220535993576
-15.295689582824707,0.007412390317767858,0.1826433390378952
-15.158133506774902,0.007524756249040365,0.14861014485359192
-15.15766429901123,0.007771755103021859,0.2329982817173004
-15.30760669708252,0.00815641600638628,0.012275075539946556
-15.315717697143555,0.008133056573569775,0.07424090802669525
-15.11174774169922,0.007786190137267113,0.0796004980802536
-15.101696968078613,0.00710284523665905,0.1340765506029129
-15.119664192199707,0.007281303871423006,0.20825958251953125
-15.317503929138185,0.00749041000381112,0.206389844417572
-15.326618194580078,0.007491774391382933,0.09303710609674454
-15.109259605407715,0.007572417613118888,0.1206551343202591
-15.040751457214355,0.0077264755964279175,0.1318536102771759
-15.21817398071289,0.008241047151386738,0.15141083300113678
-15.092246055603027,0.007787775713950396,-0.036374393850564964
-15.164884567260742,0.007689171470701694,0.11104603111743927
-15.00510025024414,0.00775212189182639,-0.0030007269233465195
-15.113224983215332,0.007983080111443995,0.09338406473398207
-15.225947380065918,0.0074205570854246625,0.05272488668560982
-15.189555168151855,0.007075342349708079,0.11862118542194365
-15.099165916442873,0.0068452749401330965,0.17926336824893951
-15.104693412780762,0.0068090162239968785,0.2308865934610367
-15.191710472106935,0.006875780876725912,-0.0008995824609883131
-15.1693115234375,0.007909150794148445,0.14447055757045746
-15.14915943145752,0.007915077731013298,0.15554620325565338
-15.211199760437012,0.0073584564961493015,0.2092028260231018
-15.32837200164795,0.006935900542885065,0.14334753155708313
-15.258816719055176,0.0073129008524119845,-0.039299719035625465
-15.153549194335938,0.007680712733417747,-0.04485653713345528
-15.11282444000244,0.007462829817086458,0.19643770158290866
-15.000324249267578,0.007308369968086481,0.12347806990146636
-15.068864822387695,0.007041024509817363,0.15451551973819733
-15.185622215270994,0.007157352287322283,-0.020540159195661545
-15.064167976379395,0.00677270395681262,0.027799872681498528
-15.12165069580078,0.006462669465690851,0.11459776014089584
-15.238962173461914,0.006410657428205013,0.09088188409805298
-15.142867088317873,0.006934474222362042,0.20244908332824707
-14.9669828414917,0.007749170996248722,0.16267846524715426
-15.170090675354006,0.00766233680769801,0.1962859034538269
-15.185190200805664,0.0077744261361658564,0.14908751845359802
-15.201526641845705,0.008350132964551449,0.1419936716556549
-15.271177291870115,0.008447067812085152,0.11402346938848495
